date,time,air_temp
20220614,1155,9.3
20220614,1200,9.2
20220614,1205,9.1
20220614,1210,9
20220614,1215,8.9
20220614,1220,8.7
20220614,1225,8.8
20220614,1230,8.7
20220614,1235,8.8
20220614,1240,8.8
20220614,1245,8.7
20220614,1250,8.7
20220614,1255,8.6
20220614,1300,8.5
20220614,1305,8.8
20220614,1310,9
20220614,1315,9.2
20220614,1320,9.3
20220614,1325,9.3
20220614,1330,9.4
20220614,1335,9.4
20220614,1340,9.3
20220614,1345,9.4
20220614,1350,9.5
20220614,1355,9.6
20220614,1400,9.5
20220614,1405,9.6
20220614,1410,9.7
20220614,1415,9.8
20220614,1420,9.9
20220614,1425,10
20220614,1430,10
20220614,1435,10
20220614,1440,10.1
20220614,1445,10.1
20220614,1450,10.1
20220614,1455,10.2
20220614,1500,10.3
20220614,1505,10.4
20220614,1510,10.7
20220614,1515,10.7
20220614,1520,10.9
20220614,1525,11.2
20220614,1530,11.1
20220614,1535,11.2
20220614,1540,11.7
20220614,1545,11.5
20220614,1550,11.4
20220614,1555,11.2
20220614,1600,11.2
20220614,1605,11.2
20220614,1610,11.3
20220614,1615,11.5
20220614,1620,11.6
20220614,1625,11.6
20220614,1630,12.2
20220614,1635,11.8
20220614,1640,12.2
20220614,1645,12.2
20220614,1650,12.4
20220614,1655,12.8
20220614,1700,13
20220614,1705,13.3
20220614,1710,13.9
20220614,1715,13.8
20220614,1720,13.4
20220614,1725,13.1
20220614,1730,13.4
20220614,1735,13.7
20220614,1740,13.7
20220614,1745,14.3
20220614,1750,14.7
20220614,1755,14.6
20220614,1800,14.6
20220614,1805,14.8
20220614,1810,14.6
20220614,1815,14.8
20220614,1820,14.2
20220614,1825,14.5
20220614,1830,15.3
20220614,1835,15.3
20220614,1840,15.8
20220614,1845,16.1
20220614,1850,15.3
20220614,1855,14.9
20220614,1900,15.1
20220614,1905,15.2
20220614,1910,16
20220614,1915,16.4
20220614,1920,16.8
20220614,1925,17.6
20220614,1930,16.5
20220614,1935,15.8
20220614,1940,16.9
20220614,1945,17.1
20220614,1950,16.4
20220614,1955,17.1
20220614,2000,16.3
20220614,2005,15.8
20220614,2010,16
20220614,2015,17
20220614,2020,17.1
20220614,2025,17.3
20220614,2030,18
20220614,2035,18
20220614,2040,17.6
20220614,2045,16.6
20220614,2050,17.4
20220614,2055,17.1
20220614,2100,17
20220614,2105,16.7
20220614,2110,16.3
20220614,2115,16
20220614,2120,16
20220614,2125,16.5
20220614,2130,17
20220614,2135,16.2
20220614,2140,16.3
20220614,2145,16.9
20220614,2150,16.7
20220614,2155,16.5
20220614,2200,16.8
20220614,2205,16.6
20220614,2210,16.7
20220614,2215,16.8
20220614,2220,16.7
20220614,2225,16.9
20220614,2230,17.7
20220614,2235,17.1
20220614,2240,16.7
20220614,2245,16.7
20220614,2250,17
20220614,2255,17.2
20220614,2300,17.1
20220614,2305,17.3
20220614,2310,17.7
20220614,2315,18.4
20220614,2320,18.4
20220614,2325,18.3
20220614,2330,18.2
20220614,2335,18
20220614,2340,17.9
20220614,2345,17.6
20220614,2350,17.4
20220614,2355,17.5
20220615,0000,17.5
20220615,0005,17.2
20220615,0010,17.3
20220615,0015,16.9
20220615,0020,16.7
20220615,0025,17
20220615,0030,17.2
20220615,0035,17.9
20220615,0040,18.3
20220615,0045,18.4
20220615,0050,18.3
20220615,0055,18.7
20220615,0100,18.6
20220615,0105,18.7
20220615,0110,18.6
20220615,0115,18.2
20220615,0120,18.2
20220615,0125,18
20220615,0130,17.9
20220615,0135,17.7
20220615,0140,17.7
20220615,0145,17.6
20220615,0150,17.6
20220615,0155,17.3
20220615,0200,17.3
20220615,0205,17.2
20220615,0210,17.2
20220615,0215,17
20220615,0220,17
20220615,0225,16.8
20220615,0230,16.6
20220615,0235,16.2
20220615,0240,15.9
20220615,0245,15.7
20220615,0250,15.1
20220615,0255,14.5
20220615,0300,14.2
20220615,0305,13.5
20220615,0310,13.4
20220615,0315,13.3
20220615,0320,13.1
20220615,0325,13.2
20220615,0330,12.8
20220615,0335,13
20220615,0340,12.8
20220615,0345,12.7
20220615,0350,14.1
20220615,0355,14.2
20220615,0400,14
20220615,0405,13.8
20220615,0410,13.5
20220615,0415,13.4
20220615,0420,12.9
20220615,0425,12.8
20220615,0430,12.7
20220615,0435,12
20220615,0440,12
20220615,0445,12.1
20220615,0450,12.2
20220615,0455,12.7
20220615,0500,12.1
20220615,0505,12.2
20220615,0510,12.5
20220615,0515,12.4
20220615,0520,12.1
20220615,0525,12
20220615,0530,11.8
20220615,0535,11.9
20220615,0540,11.7
20220615,0545,11.3
20220615,0550,10.4
20220615,0555,10.1
20220615,0600,10
20220615,0605,10.1
20220615,0610,10.1
20220615,0615,9.9
20220615,0620,9.6
20220615,0625,9.7
20220615,0630,10.1
20220615,0635,9.8
20220615,0640,9.7
20220615,0645,9.8
20220615,0650,10.6
20220615,0655,11.4
20220615,0700,11.1
20220615,0705,11.2
20220615,0710,11
20220615,0715,11.2
20220615,0720,11.1
20220615,0725,11.4
20220615,0730,11.6
20220615,0735,11.5
20220615,0740,11.2
20220615,0745,11.1
20220615,0750,11.1
20220615,0755,11.5
20220615,0800,11.3
20220615,0805,11.6
20220615,0810,11.6
20220615,0815,11.8
20220615,0820,11.9
20220615,0825,11.7
20220615,0830,11.7
20220615,0835,11.8
20220615,0840,11.9
20220615,0845,12
20220615,0850,12
20220615,0855,11.8
20220615,0900,11.6
20220615,0905,11.3
20220615,0910,11.2
20220615,0915,11.7
20220615,0920,11.4
20220615,0925,11.4
20220615,0930,11.4
20220615,0935,11.4
20220615,0940,11.2
20220615,0945,11.1
20220615,0950,11.3
20220615,0955,10.9
20220615,1000,11.1
20220615,1005,11.3
20220615,1010,11.4
20220615,1015,10.8
20220615,1020,10.7
20220615,1025,11
20220615,1030,10.3
20220615,1035,9.6
20220615,1040,9.3
20220615,1045,9.5
20220615,1050,9.1
20220615,1055,8.7
20220615,1100,8.5
20220615,1105,8.1
20220615,1110,8.2
20220615,1115,8.1
20220615,1120,7.7
20220615,1125,7.7
20220615,1130,7.5
20220615,1135,7.5
20220615,1140,7.5
20220615,1145,7.7
20220615,1150,7.7
20220615,1155,7.7
20220615,1200,7.7
20220615,1205,7.5
20220615,1210,7.3
20220615,1215,7.3
20220615,1220,7
20220615,1225,6.9
20220615,1230,7.3
20220615,1235,7.3
20220615,1240,7.2
20220615,1245,7.3
20220615,1250,7.3
20220615,1255,7.3
20220615,1300,7.4
20220615,1305,7.5
20220615,1310,7.9
20220615,1315,7.7
20220615,1320,7.7
20220615,1325,7.8
20220615,1330,7.9
20220615,1335,8.1
20220615,1340,8.5
20220615,1345,9
20220615,1350,9.2
20220615,1355,9.4
20220615,1400,9.7
20220615,1405,10
20220615,1410,10.4
20220615,1415,10.7
20220615,1420,10.8
20220615,1425,11
20220615,1430,11.2
20220615,1435,11.3
20220615,1440,11.5
20220615,1445,11.7
20220615,1450,11.7
20220615,1455,11.5
20220615,1500,11.8
20220615,1505,12.3
20220615,1510,12.2
20220615,1515,12.7
20220615,1520,12.6
20220615,1525,12.6
20220615,1530,12.9
20220615,1535,13.1
20220615,1540,12.9
20220615,1545,12.6
20220615,1550,12.7
20220615,1555,12.6
20220615,1600,13.2
20220615,1605,13.1
20220615,1610,12.9
20220615,1615,12.7
20220615,1620,12.7
20220615,1625,12.7
20220615,1630,12.7
20220615,1635,12.9
20220615,1640,13.2
20220615,1645,12.9
20220615,1650,12.9
20220615,1655,13.1
20220615,1700,12.9
20220615,1705,13
20220615,1710,13.1
20220615,1715,13.1
20220615,1720,13.2
20220615,1725,13.6
20220615,1730,14.2
20220615,1735,14.3
20220615,1740,13.9
20220615,1745,14.7
20220615,1750,14.6
20220615,1755,14.9
20220615,1800,14.8
