datetime,t
8/3/23 8:00,12.754
8/3/23 8:15,14.255
8/3/23 8:30,13.74
8/3/23 8:45,13.783
8/3/23 9:00,14.684
8/3/23 9:15,13.955
8/3/23 9:30,14.277
8/3/23 9:45,13.483
8/3/23 10:00,14.856
8/3/23 10:15,15.478
8/3/23 10:30,14.555
8/3/23 10:45,14.641
8/3/23 11:00,15.37
8/3/23 11:15,15.027
8/3/23 11:30,15.413
8/3/23 11:45,15.006
8/3/23 12:00,14.984
8/3/23 12:15,15.242
8/3/23 12:30,15.413
8/3/23 12:45,15.821
8/3/23 13:00,14.47
8/3/23 13:15,14.534
8/3/23 13:30,14.148
8/3/23 13:45,14.212
8/3/23 14:00,14.384
8/3/23 14:15,13.805
8/3/23 14:30,14.62
8/3/23 14:45,13.998
8/3/23 15:00,14.62
8/3/23 15:15,13.075
8/3/23 15:30,13.912
8/3/23 15:45,13.311
8/3/23 16:00,13.59
8/3/23 16:15,13.204
8/3/23 16:30,13.183
8/3/23 16:45,12.925
8/3/23 17:00,12.818
8/3/23 17:15,12.947
8/3/23 17:30,12.239
8/3/23 17:45,12.175
8/3/23 18:00,12.625
8/3/23 18:15,11.403
8/3/23 18:30,10.823
8/3/23 18:45,11.059
8/3/23 19:00,11.317
8/3/23 19:15,11.51
8/3/23 19:30,11.724
8/3/23 19:45,12.518
8/3/23 20:00,12.239
8/3/23 20:15,11.81
8/3/23 20:30,11.789
8/3/23 20:45,10.888
8/3/23 21:00,11.124
8/3/23 21:15,10.866
8/3/23 21:30,9.644
8/3/23 21:45,9.923
8/3/23 22:00,10.416
8/3/23 22:15,10.394
8/3/23 22:30,9.751
8/3/23 22:45,9.772
8/3/23 23:00,10.909
8/3/23 23:15,10.63
8/3/23 23:30,9.73
8/3/23 23:45,10.931
8/4/23 0:00,10.051
8/4/23 0:15,9.88
8/4/23 0:30,9.794
8/4/23 0:45,9.365
8/4/23 1:00,8.7
8/4/23 1:15,9.579
8/4/23 1:30,9.022
8/4/23 1:45,9.022
8/4/23 2:00,8.915
8/4/23 2:15,9.558
8/4/23 2:30,9.601
8/4/23 2:45,9.815
8/4/23 3:00,9.794
8/4/23 3:15,10.03
8/4/23 3:30,9.537
8/4/23 3:45,9.537
8/4/23 4:00,8.957
8/4/23 4:15,8.829
8/4/23 4:30,8.528
8/4/23 4:45,8.314
8/4/23 5:00,8.936
8/4/23 5:15,8.657
8/4/23 5:30,8.293
8/4/23 5:45,8.207
8/4/23 6:00,7.735
8/4/23 6:15,8.528
8/4/23 6:30,8.164
8/4/23 6:45,8.357
8/4/23 7:00,8.078
8/4/23 7:15,7.799
8/4/23 7:30,8.057
8/4/23 7:45,7.306
8/4/23 8:00,7.478
8/4/23 8:15,6.92
8/4/23 8:30,6.534
8/4/23 8:45,6.727
8/4/23 9:00,7.049
8/4/23 9:15,6.856
8/4/23 9:30,6.92
8/4/23 9:45,8.078
8/4/23 10:00,8.335
8/4/23 10:15,8.464
8/4/23 10:30,8.057
8/4/23 10:45,8.1
8/4/23 11:00,8.078
8/4/23 11:15,9.279
8/4/23 11:30,8.228
8/4/23 11:45,7.971
8/4/23 12:00,8.571
8/4/23 12:15,8.443
8/4/23 12:30,7.885
8/4/23 12:45,8.893
8/4/23 13:00,9.815
8/4/23 13:15,10.309
8/4/23 13:30,10.459
8/4/23 13:45,11.403
8/4/23 14:00,9.687
8/4/23 14:15,8.786
8/4/23 14:30,8.55
8/4/23 14:45,8.85
8/4/23 15:00,8.035
8/4/23 15:15,8.121
8/4/23 15:30,9.558
8/4/23 15:45,8.893
8/4/23 16:00,8.443
8/4/23 16:15,8.528
8/4/23 16:30,8.035
8/4/23 16:45,8.335
8/4/23 17:00,8.378
8/4/23 17:15,8.571
8/4/23 17:30,8.764
8/4/23 17:45,8.786
8/4/23 18:00,8.593
8/4/23 18:15,8.528
8/4/23 18:30,8.55
8/4/23 18:45,8.571
8/4/23 19:00,8.4
8/4/23 19:15,8.185
8/4/23 19:30,8.142
8/4/23 19:45,7.606
8/4/23 20:00,7.049
8/4/23 20:15,6.984
8/4/23 20:30,6.534
8/4/23 20:45,6.62
8/4/23 21:00,6.791
8/4/23 21:15,6.427
8/4/23 21:30,6.62
8/4/23 21:45,6.512
8/4/23 22:00,6.727
8/4/23 22:15,6.191
8/4/23 22:30,6.469
8/4/23 22:45,7.542
8/4/23 23:00,6.641
8/4/23 23:15,6.941
8/4/23 23:30,6.92
8/4/23 23:45,6.705
8/5/23 0:00,6.727
8/5/23 0:15,5.719
8/5/23 0:30,6.555
8/5/23 0:45,7.006
8/5/23 1:00,6.856
8/5/23 1:15,6.77
8/5/23 1:30,6.963
8/5/23 1:45,7.134
8/5/23 2:00,7.177
8/5/23 2:15,7.07
8/5/23 2:30,6.963
8/5/23 2:45,6.963
8/5/23 3:00,6.834
8/5/23 3:15,6.705
8/5/23 3:30,6.641
8/5/23 3:45,6.577
8/5/23 4:00,6.491
8/5/23 4:15,6.534
8/5/23 4:30,6.469
8/5/23 4:45,6.298
8/5/23 5:00,6.276
8/5/23 5:15,6.298
8/5/23 5:30,6.191
8/5/23 5:45,6.126
8/5/23 6:00,6.062
8/5/23 6:15,6.362
8/5/23 6:30,6.813
8/5/23 6:45,7.478
8/5/23 7:00,7.242
8/5/23 7:15,7.478
8/5/23 7:30,7.992
8/5/23 7:45,8.1
8/5/23 8:00,8.1
8/5/23 8:15,8.421
8/5/23 8:30,8.293
8/5/23 8:45,7.778
8/5/23 9:00,7.52
8/5/23 9:15,6.641
8/5/23 9:30,7.349
8/5/23 9:45,8.357
8/5/23 10:00,7.52
8/5/23 10:15,9.386
8/5/23 10:30,8.636
8/5/23 10:45,8.421
8/5/23 11:00,8.4
8/5/23 11:15,8.614
8/5/23 11:30,9.065
8/5/23 11:45,8.722
8/5/23 12:00,9.472
8/5/23 12:15,8.743
8/5/23 12:30,9.065
8/5/23 12:45,8.764
8/5/23 13:00,8.357
8/5/23 13:15,8.121
8/5/23 13:30,8.185
8/5/23 13:45,7.778
8/5/23 14:00,8.014
8/5/23 14:15,8.421
8/5/23 14:30,7.606
8/5/23 14:45,7.37
8/5/23 15:00,7.928
8/5/23 15:15,7.756
8/5/23 15:30,7.542
8/5/23 15:45,7.177
8/5/23 16:00,6.641
8/5/23 16:15,6.341
8/5/23 16:30,6.684
8/5/23 16:45,6.448
8/5/23 17:00,6.813
8/5/23 17:15,7.07
8/5/23 17:30,6.663
8/5/23 17:45,6.555
8/5/23 18:00,6.255
8/5/23 18:15,6.212
8/5/23 18:30,6.298
8/5/23 18:45,5.805
8/5/23 19:00,5.762
8/5/23 19:15,5.719
8/5/23 19:30,5.204
8/5/23 19:45,4.818
8/5/23 20:00,5.161
8/5/23 20:15,5.247
8/5/23 20:30,5.097
8/5/23 20:45,4.947
8/5/23 21:00,4.861
8/5/23 21:15,4.882
8/5/23 21:30,4.754
8/5/23 21:45,4.711
8/5/23 22:00,5.032
8/5/23 22:15,4.925
8/5/23 22:30,4.947
8/5/23 22:45,4.732
8/5/23 23:00,4.775
8/5/23 23:15,4.754
8/5/23 23:30,4.775
8/5/23 23:45,4.818
8/6/23 0:00,4.882
8/6/23 0:15,5.011
8/6/23 0:30,5.011
8/6/23 0:45,4.689
8/6/23 1:00,4.496
8/6/23 1:15,4.818
8/6/23 1:30,4.904
8/6/23 1:45,4.882
8/6/23 2:00,4.797
8/6/23 2:15,4.518
8/6/23 2:30,4.561
8/6/23 2:45,4.775
8/6/23 3:00,4.561
8/6/23 3:15,4.604
8/6/23 3:30,4.775
8/6/23 3:45,4.475
8/6/23 4:00,4.346
8/6/23 4:15,4.561
8/6/23 4:30,4.732
8/6/23 4:45,4.882
8/6/23 5:00,4.99
8/6/23 5:15,4.882
8/6/23 5:30,4.861
8/6/23 5:45,4.818
8/6/23 6:00,4.839
8/6/23 6:15,4.925
8/6/23 6:30,5.118
8/6/23 6:45,5.226
8/6/23 7:00,5.397
8/6/23 7:15,5.44
8/6/23 7:30,5.59
8/6/23 7:45,5.526
8/6/23 8:00,5.397
8/6/23 8:15,5.354
8/6/23 8:30,5.419
8/6/23 8:45,5.483
8/6/23 9:00,5.676
8/6/23 9:15,5.354
8/6/23 9:30,5.461
8/6/23 9:45,5.483
8/6/23 10:00,5.89
8/6/23 10:15,5.89
8/6/23 10:30,5.74
8/6/23 10:45,5.483
8/6/23 11:00,5.569
8/6/23 11:15,5.504
8/6/23 11:30,5.826
8/6/23 11:45,6.362
8/6/23 12:00,6.92
8/6/23 12:15,6.555
8/6/23 12:30,6.212
8/6/23 12:45,7.07
8/6/23 13:00,7.091
8/6/23 13:15,6.877
8/6/23 13:30,5.933
8/6/23 13:45,6.041
8/6/23 14:00,6.448
8/6/23 14:15,6.491
8/6/23 14:30,6.191
8/6/23 14:45,6.341
8/6/23 15:00,6.534
8/6/23 15:15,6.448
8/6/23 15:30,6.512
8/6/23 15:45,6.555
8/6/23 16:00,6.427
8/6/23 16:15,6.577
8/6/23 16:30,6.684
8/6/23 16:45,6.705
8/6/23 17:00,6.877
8/6/23 17:15,6.362
8/6/23 17:30,6.512
8/6/23 17:45,6.577
8/6/23 18:00,6.62
8/6/23 18:15,6.62
8/6/23 18:30,6.598
8/6/23 18:45,6.555
8/6/23 19:00,6.362
8/6/23 19:15,6.555
8/6/23 19:30,6.534
8/6/23 19:45,6.512
8/6/23 20:00,6.598
8/6/23 20:15,6.191
8/6/23 20:30,6.083
8/6/23 20:45,5.955
8/6/23 21:00,5.976
8/6/23 21:15,6.019
8/6/23 21:30,6.555
8/6/23 21:45,6.319
8/6/23 22:00,6.534
8/6/23 22:15,6.727
8/6/23 22:30,7.027
8/6/23 22:45,6.448
8/6/23 23:00,6.684
8/6/23 23:15,6.748
8/6/23 23:30,6.727
8/6/23 23:45,7.349
8/7/23 0:00,7.413
8/7/23 0:15,7.499
8/7/23 0:30,7.349
8/7/23 0:45,7.413
8/7/23 1:00,7.628
8/7/23 1:15,7.864
8/7/23 1:30,7.37
8/7/23 1:45,8.014
8/7/23 2:00,8.014
8/7/23 2:15,7.949
8/7/23 2:30,7.799
8/7/23 2:45,6.77
8/7/23 3:00,7.456
8/7/23 3:15,7.628
8/7/23 3:30,6.555
8/7/23 3:45,6.877
8/7/23 4:00,6.92
8/7/23 4:15,6.534
8/7/23 4:30,6.684
8/7/23 4:45,7.113
8/7/23 5:00,7.585
8/7/23 5:15,7.285
8/7/23 5:30,7.242
8/7/23 5:45,6.663
8/7/23 6:00,6.856
8/7/23 6:15,6.748
8/7/23 6:30,6.727
8/7/23 6:45,6.898
8/7/23 7:00,7.242
8/7/23 7:15,7.285
8/7/23 7:30,7.37
8/7/23 7:45,7.263
8/7/23 8:00,7.392
8/7/23 8:15,6.748
8/7/23 8:30,6.77
8/7/23 8:45,6.555
8/7/23 9:00,7.07
8/7/23 9:15,7.027
8/7/23 9:30,7.07
8/7/23 9:45,7.306
8/7/23 10:00,7.52
8/7/23 10:15,8.207
8/7/23 10:30,7.949
8/7/23 10:45,8.293
8/7/23 11:00,9.451
8/7/23 11:15,8.55
8/7/23 11:30,9.193
8/7/23 11:45,9.815
8/7/23 12:00,9.515
8/7/23 12:15,8.486
8/7/23 12:30,8.057
8/7/23 12:45,8.7
8/7/23 13:00,8.486
8/7/23 13:15,9.193
8/7/23 13:30,8.764
8/7/23 13:45,9.065
8/7/23 14:00,8.464
8/7/23 14:15,8.957
8/7/23 14:30,9.022
8/7/23 14:45,8.335
8/7/23 15:00,8.185
8/7/23 15:15,8.443
8/7/23 15:30,8.722
8/7/23 15:45,8.357
8/7/23 16:00,8.571
8/7/23 16:15,9.301
8/7/23 16:30,9.301
8/7/23 16:45,9.322
8/7/23 17:00,9.129
8/7/23 17:15,8.957
8/7/23 17:30,9.022
8/7/23 17:45,8.528
8/7/23 18:00,8.378
8/7/23 18:15,8.357
8/7/23 18:30,8.014
8/7/23 18:45,7.907
8/7/23 19:00,7.735
8/7/23 19:15,7.392
8/7/23 19:30,7.177
8/7/23 19:45,7.027
8/7/23 20:00,6.641
8/7/23 20:15,6.877
8/7/23 20:30,7.413
8/7/23 20:45,8.443
8/7/23 21:00,8.7
8/7/23 21:15,9.279
8/7/23 21:30,9.708
8/7/23 21:45,9.344
8/7/23 22:00,8.314
8/7/23 22:15,8.85
8/7/23 22:30,9.687
8/7/23 22:45,9.537
8/7/23 23:00,9.386
8/7/23 23:15,8.743
8/7/23 23:30,8.872
8/7/23 23:45,8.85
8/8/23 0:00,8.764
8/8/23 0:15,8.614
8/8/23 0:30,8.657
8/8/23 0:45,8.443
8/8/23 1:00,8.528
8/8/23 1:15,8.7
8/8/23 1:30,8.957
8/8/23 1:45,8.7
8/8/23 2:00,8.829
8/8/23 2:15,8.571
8/8/23 2:30,8.035
8/8/23 2:45,7.585
8/8/23 3:00,8.4
8/8/23 3:15,7.735
8/8/23 3:30,7.864
8/8/23 3:45,7.671
8/8/23 4:00,7.864
8/8/23 4:15,7.992
8/8/23 4:30,8.057
8/8/23 4:45,7.949
8/8/23 5:00,8.528
8/8/23 5:15,7.885
8/8/23 5:30,7.713
8/8/23 5:45,8.164
8/8/23 6:00,8.314
8/8/23 6:15,9.172
8/8/23 6:30,9.258
8/8/23 6:45,9.88
8/8/23 7:00,10.223
8/8/23 7:15,10.48
8/8/23 7:30,10.738
8/8/23 7:45,10.974
8/8/23 8:00,10.008
8/8/23 8:15,9.687
8/8/23 8:30,10.695
8/8/23 8:45,10.373
8/8/23 9:00,11.874
8/8/23 9:15,11.124
8/8/23 9:30,11.381
8/8/23 9:45,11.982
8/8/23 10:00,11.982
8/8/23 10:15,12.646
8/8/23 10:30,13.011
8/8/23 10:45,12.368
8/8/23 11:00,14.234
8/8/23 11:15,14.47
8/8/23 11:30,13.247
8/8/23 11:45,13.762
8/8/23 12:00,12.689
8/8/23 12:15,13.419
8/8/23 12:30,12.968
8/8/23 12:45,13.44
8/8/23 13:00,13.054
8/8/23 13:15,13.333
8/8/23 13:30,15.027
8/8/23 13:45,15.049
8/8/23 14:00,15.971
8/8/23 14:15,15.199
8/8/23 14:30,14.234
8/8/23 14:45,14.448
8/8/23 15:00,14.019
8/8/23 15:15,14.405
8/8/23 15:30,15.628
8/8/23 15:45,14.984
8/8/23 16:00,15.349
8/8/23 16:15,14.427
8/8/23 16:30,14.083
8/8/23 16:45,15.263
8/8/23 17:00,14.77
8/8/23 17:15,14.491
8/8/23 17:30,13.569
8/8/23 17:45,13.526
8/8/23 18:00,13.268
8/8/23 18:15,13.097
8/8/23 18:30,12.046
8/8/23 18:45,11.617
8/8/23 19:00,11.36
8/8/23 19:15,11.145
8/8/23 19:30,11.081
8/8/23 19:45,10.931
8/8/23 20:00,10.781
8/8/23 20:15,11.016
8/8/23 20:30,10.888
8/8/23 20:45,10.587
8/8/23 21:00,10.545
8/8/23 21:15,10.909
8/8/23 21:30,10.909
8/8/23 21:45,10.802
8/8/23 22:00,10.502
8/8/23 22:15,10.201
8/8/23 22:30,10.266
8/8/23 22:45,10.287
8/8/23 23:00,10.459
8/8/23 23:15,10.309
8/8/23 23:30,10.137
8/8/23 23:45,10.137
8/9/23 0:00,10.223
8/9/23 0:15,10.287
8/9/23 0:30,10.48
8/9/23 0:45,9.794
8/9/23 1:00,10.545
8/9/23 1:15,10.802
8/9/23 1:30,10.437
8/9/23 1:45,8.829
8/9/23 2:00,9.601
8/9/23 2:15,10.073
8/9/23 2:30,9.794
8/9/23 2:45,9.15
8/9/23 3:00,9.108
8/9/23 3:15,9.108
8/9/23 3:30,9
8/9/23 3:45,9.108
8/9/23 4:00,9.215
8/9/23 4:15,9.558
8/9/23 4:30,8.893
8/9/23 4:45,8.872
8/9/23 5:00,8.357
8/9/23 5:15,8.378
8/9/23 5:30,8.614
8/9/23 5:45,8.335
8/9/23 6:00,8.228
8/9/23 6:15,8.164
8/9/23 6:30,8.228
8/9/23 6:45,8.314
8/9/23 7:00,8.142
8/9/23 7:15,8.25
8/9/23 7:30,9.193
8/9/23 7:45,10.201
8/9/23 8:00,10.63
8/9/23 8:15,9.429
8/9/23 8:30,9.043
8/9/23 8:45,8.936
8/9/23 9:00,8.486
8/9/23 9:15,9.494
8/9/23 9:30,9.322
8/9/23 9:45,9.193
8/9/23 10:00,9.172
8/9/23 10:15,9.537
8/9/23 10:30,9.858
8/9/23 10:45,9.794
8/9/23 11:00,9.472
8/9/23 11:15,9.772
8/9/23 11:30,10.094
8/9/23 11:45,10.094
8/9/23 12:00,10.523
8/9/23 12:15,10.373
8/9/23 12:30,9.944
8/9/23 12:45,9.322
8/9/23 13:00,9.987
8/9/23 13:15,10.008
8/9/23 13:30,9.858
8/9/23 13:45,9.923
8/9/23 14:00,9.944
8/9/23 14:15,9.88
8/9/23 14:30,9.73
8/9/23 14:45,9.687
8/9/23 15:00,9.644
8/9/23 15:15,9.901
8/9/23 15:30,9.429
8/9/23 15:45,9.622
8/9/23 16:00,9.236
8/9/23 16:15,9.129
8/9/23 16:30,9.129
8/9/23 16:45,8.915
8/9/23 17:00,8.936
8/9/23 17:15,8.486
8/9/23 17:30,8.464
8/9/23 17:45,8.55
8/9/23 18:00,8.4
8/9/23 18:15,8.1
8/9/23 18:30,7.907
8/9/23 18:45,7.542
8/9/23 19:00,7.413
8/9/23 19:15,7.006
8/9/23 19:30,6.598
8/9/23 19:45,6.298
8/9/23 20:00,6.276
8/9/23 20:15,6.169
8/9/23 20:30,6.019
8/9/23 20:45,5.783
8/9/23 21:00,5.526
8/9/23 21:15,5.44
8/9/23 21:30,5.44
8/9/23 21:45,5.333
8/9/23 22:00,5.719
8/9/23 22:15,6.105
8/9/23 22:30,8.121
8/9/23 22:45,8.936
8/9/23 23:00,9
8/9/23 23:15,9.108
8/9/23 23:30,9.129
8/9/23 23:45,8.893
8/10/23 0:00,8.872
8/10/23 0:15,8.486
8/10/23 0:30,8.014
8/10/23 0:45,8.486
8/10/23 1:00,7.821
8/10/23 1:15,8.185
8/10/23 1:30,8.035
8/10/23 1:45,8.872
8/10/23 2:00,8.185
8/10/23 2:15,8.228
8/10/23 2:30,7.992
8/10/23 2:45,7.435
8/10/23 3:00,7.671
8/10/23 3:15,7.392
8/10/23 3:30,7.864
8/10/23 3:45,7.799
8/10/23 4:00,7.713
8/10/23 4:15,7.778
8/10/23 4:30,7.692
8/10/23 4:45,7.778
8/10/23 5:00,7.735
8/10/23 5:15,7.864
8/10/23 5:30,8.035
8/10/23 5:45,8.142
8/10/23 6:00,8.228
8/10/23 6:15,8.121
8/10/23 6:30,8.4
8/10/23 6:45,8.636
8/10/23 7:00,8.614
8/10/23 7:15,8.872
8/10/23 7:30,8.807
8/10/23 7:45,8.722
8/10/23 8:00,8.636
8/10/23 8:15,8.829
8/10/23 8:30,10.287
8/10/23 8:45,9.408
8/10/23 9:00,10.137
8/10/23 9:15,11.51
8/10/23 9:30,12.089
8/10/23 9:45,11.36
8/10/23 10:00,11.36
8/10/23 10:15,11.638
8/10/23 10:30,12.689
8/10/23 10:45,12.132
8/10/23 11:00,11.51
8/10/23 11:15,11.124
8/10/23 11:30,11.488
8/10/23 11:45,11.553
8/10/23 12:00,11.724
8/10/23 12:15,11.681
8/10/23 12:30,11.874
8/10/23 12:45,11.874
8/10/23 13:00,11.874
8/10/23 13:15,12.046
8/10/23 13:30,12.196
8/10/23 13:45,12.046
8/10/23 14:00,12.067
8/10/23 14:15,12.325
8/10/23 14:30,12.475
8/10/23 14:45,12.11
8/10/23 15:00,12.797
8/10/23 15:15,12.646
8/10/23 15:30,12.196
8/10/23 15:45,12.11
8/10/23 16:00,12.196
8/10/23 16:15,12.26
8/10/23 16:30,12.539
8/10/23 16:45,12.153
8/10/23 17:00,11.617
8/10/23 17:15,11.403
8/10/23 17:30,11.596
8/10/23 17:45,12.518
8/10/23 18:00,11.574
8/10/23 18:15,11.531
8/10/23 18:30,11.059
8/10/23 18:45,10.48
8/10/23 19:00,10.909
8/10/23 19:15,10.909
8/10/23 19:30,10.738
8/10/23 19:45,10.845
8/10/23 20:00,10.866
8/10/23 20:15,10.781
8/10/23 20:30,10.609
8/10/23 20:45,10.437
8/10/23 21:00,10.287
8/10/23 21:15,10.116
8/10/23 21:30,10.159
8/10/23 21:45,11.081
8/10/23 22:00,10.909
8/10/23 22:15,10.759
8/10/23 22:30,10.18
8/10/23 22:45,9.944
8/10/23 23:00,10.373
8/10/23 23:15,10.287
8/10/23 23:30,10.18
8/10/23 23:45,10.845
8/11/23 0:00,10.759
8/11/23 0:15,10.566
8/11/23 0:30,10.18
8/11/23 0:45,9.944
8/11/23 1:00,9.794
8/11/23 1:15,9.901
8/11/23 1:30,9.901
8/11/23 1:45,10.244
8/11/23 2:00,10.459
8/11/23 2:15,10.287
8/11/23 2:30,10.33
8/11/23 2:45,9.751
8/11/23 3:00,9.751
8/11/23 3:15,9.579
8/11/23 3:30,9.472
8/11/23 3:45,9.086
8/11/23 4:00,9.408
8/11/23 4:15,9.193
8/11/23 4:30,9.129
8/11/23 4:45,8.807
8/11/23 5:00,9.086
8/11/23 5:15,8.786
8/11/23 5:30,8.872
8/11/23 5:45,9.172
8/11/23 6:00,9.515
8/11/23 6:15,9.579
8/11/23 6:30,10.008
8/11/23 6:45,10.48
8/11/23 7:00,10.995
8/11/23 7:15,10.888
8/11/23 7:30,11.059
8/11/23 7:45,11.274
8/11/23 8:00,11.295
8/11/23 8:15,11.617
8/11/23 8:30,11.617
8/11/23 8:45,12.604
8/11/23 9:00,11.789
8/11/23 9:15,12.797
8/11/23 9:30,12.668
8/11/23 9:45,13.311
8/11/23 10:00,13.247
8/11/23 10:15,12.668
8/11/23 10:30,12.797
8/11/23 10:45,13.569
8/11/23 11:00,13.976
8/11/23 11:15,14.341
8/11/23 11:30,14.641
8/11/23 11:45,15.027
8/11/23 12:00,15.07
8/11/23 12:15,15.456
8/11/23 12:30,15.628
8/11/23 12:45,16.378
8/11/23 13:00,15.563
8/11/23 13:15,15.714
8/11/23 13:30,15.542
8/11/23 13:45,15.263
8/11/23 14:00,15.864
8/11/23 14:15,15.692
8/11/23 14:30,15.37
8/11/23 14:45,15.092
8/11/23 15:00,14.062
8/11/23 15:15,14.126
8/11/23 15:30,14.255
8/11/23 15:45,14.577
8/11/23 16:00,14.083
8/11/23 16:15,14.255
8/11/23 16:30,14.277
8/11/23 16:45,14.041
8/11/23 17:00,14.362
8/11/23 17:15,14.47
8/11/23 17:30,13.848
8/11/23 17:45,13.462
8/11/23 18:00,13.376
8/11/23 18:15,12.754
8/11/23 18:30,12.668
8/11/23 18:45,11.917
8/11/23 19:00,11.853
8/11/23 19:15,12.239
8/11/23 19:30,13.29
8/11/23 19:45,13.054
8/11/23 20:00,12.539
8/11/23 20:15,12.668
8/11/23 20:30,12.046
8/11/23 20:45,11.81
8/11/23 21:00,11.51
8/11/23 21:15,11.81
8/11/23 21:30,11.831
8/11/23 21:45,12.518
8/11/23 22:00,12.518
8/11/23 22:15,12.346
8/11/23 22:30,12.153
8/11/23 22:45,12.132
8/11/23 23:00,11.853
8/11/23 23:15,11.96
8/11/23 23:30,11.831
8/11/23 23:45,11.96
8/12/23 0:00,12.196
8/12/23 0:15,12.668
8/12/23 0:30,11.445
8/12/23 0:45,11.381
8/12/23 1:00,10.952
8/12/23 1:15,11.231
8/12/23 1:30,10.995
8/12/23 1:45,11.36
8/12/23 2:00,11.338
8/12/23 2:15,11.295
8/12/23 2:30,11.167
8/12/23 2:45,11.231
8/12/23 3:00,11.081
8/12/23 3:15,10.974
8/12/23 3:30,11.124
8/12/23 3:45,11.124
8/12/23 4:00,11.231
8/12/23 4:15,11.209
8/12/23 4:30,11.531
8/12/23 4:45,11.831
8/12/23 5:00,11.703
8/12/23 5:15,12.196
8/12/23 5:30,12.025
8/12/23 5:45,11.252
8/12/23 6:00,11.102
8/12/23 6:15,11.617
8/12/23 6:30,12.046
8/12/23 6:45,12.904
8/12/23 7:00,13.183
8/12/23 7:15,13.097
8/12/23 7:30,13.655
8/12/23 7:45,14.298
8/12/23 8:00,14.169
8/12/23 8:15,14.298
8/12/23 8:30,14.105
8/12/23 8:45,14.212
8/12/23 9:00,13.354
8/12/23 9:15,13.89
8/12/23 9:30,14.963
8/12/23 9:45,14.512
8/12/23 10:00,14.748
8/12/23 10:15,15.521
8/12/23 10:30,14.512
8/12/23 10:45,15.499
8/12/23 11:00,15.242
8/12/23 11:15,15.692
8/12/23 11:30,16.958
8/12/23 11:45,16.1
8/12/23 12:00,16.378
8/12/23 12:15,16.807
8/12/23 12:30,16.314
8/12/23 12:45,16.743
8/12/23 13:00,16.25
8/12/23 13:15,17.472
8/12/23 13:30,16.936
8/12/23 13:45,18.545
8/12/23 14:00,15.992
8/12/23 14:15,16.378
8/12/23 14:30,16.443
8/12/23 14:45,16.679
8/12/23 15:00,16.1
8/12/23 15:15,17.258
8/12/23 15:30,16.1
8/12/23 15:45,16.378
8/12/23 16:00,16.207
8/12/23 16:15,15.842
8/12/23 16:30,15.842
8/12/23 16:45,16.121
8/12/23 17:00,15.606
8/12/23 17:15,14.963
8/12/23 17:30,14.899
8/12/23 17:45,14.899
8/12/23 18:00,14.577
8/12/23 18:15,15.006
8/12/23 18:30,15.22
8/12/23 18:45,13.998
8/12/23 19:00,13.226
8/12/23 19:15,12.453
8/12/23 19:30,12.325
8/12/23 19:45,12.003
8/12/23 20:00,11.767
8/12/23 20:15,12.025
8/12/23 20:30,12.904
8/12/23 20:45,12.818
8/12/23 21:00,12.025
8/12/23 21:15,11.252
8/12/23 21:30,10.759
8/12/23 21:45,10.63
8/12/23 22:00,10.201
8/12/23 22:15,9.923
8/12/23 22:30,9.88
8/12/23 22:45,9.687
8/12/23 23:00,9.966
8/12/23 23:15,9.966
8/12/23 23:30,10.137
8/12/23 23:45,9.451
8/13/23 0:00,9.472
8/13/23 0:15,9.579
8/13/23 0:30,9.579
8/13/23 0:45,9.429
8/13/23 1:00,9.558
8/13/23 1:15,9.73
8/13/23 1:30,9.815
8/13/23 1:45,9.73
8/13/23 2:00,9.322
8/13/23 2:15,9.279
8/13/23 2:30,9.837
8/13/23 2:45,9.279
8/13/23 3:00,9.279
8/13/23 3:15,9.172
8/13/23 3:30,9.279
8/13/23 3:45,9.429
8/13/23 4:00,9.344
8/13/23 4:15,9.215
8/13/23 4:30,9.215
8/13/23 4:45,9.386
8/13/23 5:00,8.85
8/13/23 5:15,8.507
8/13/23 5:30,8.829
8/13/23 5:45,8.679
8/13/23 6:00,8.55
8/13/23 6:15,9.386
8/13/23 6:30,9.88
8/13/23 6:45,10.759
8/13/23 7:00,10.373
8/13/23 7:15,10.609
8/13/23 7:30,10.974
8/13/23 7:45,10.502
8/13/23 8:00,10.566
8/13/23 8:15,11.746
8/13/23 8:30,11.96
8/13/23 8:45,11.874
8/13/23 9:00,11.96
8/13/23 9:15,12.303
8/13/23 9:30,11.96
8/13/23 9:45,13.311
8/13/23 10:00,12.84
8/13/23 10:15,13.569
8/13/23 10:30,13.29
8/13/23 10:45,13.74
8/13/23 11:00,13.826
8/13/23 11:15,14.019
8/13/23 11:30,14.277
8/13/23 11:45,14.255
8/13/23 12:00,14.834
8/13/23 12:15,15.456
8/13/23 12:30,16.293
8/13/23 12:45,16.507
8/13/23 13:00,16.464
8/13/23 13:15,16.443
8/13/23 13:30,16.936
8/13/23 13:45,17.537
8/13/23 14:00,17.751
8/13/23 14:15,17.108
8/13/23 14:30,17.73
8/13/23 14:45,18.073
8/13/23 15:00,18.352
8/13/23 15:15,18.352
8/13/23 15:30,18.116
8/13/23 15:45,18.566
8/13/23 16:00,18.437
8/13/23 16:15,17.151
8/13/23 16:30,17.73
8/13/23 16:45,17.858
8/13/23 17:00,17.537
8/13/23 17:15,17
8/13/23 17:30,17.515
8/13/23 17:45,16.85
